id,speed
202,23.98737170809943
203,19.09790858685309
204,17.544647688934536
205,19.055774361662596
206,39.86186413990535
207,42.00149037628929
208,48.22343075378539
209,48.651701138962984
210,47.341493688537504
211,46.577359281486316
212,27.802193988224605
213,15.338449262715374
214,22.15813421569973
215,22.434990160715454
216,18.151989000787236
217,26.435942868065748
218,46.02709364942952
219,48.058375558792044
220,47.16089533623993
221,45.23761047404517
222,28.24521810574196
223,18.354546533976997
224,13.152091874712522
225,24.97782086697773
226,47.140752731315956
227,48.851642601970994
228,17.968360316674282
229,23.771625766104265
230,18.656189514154438
231,18.978250474898495
232,45.38580433227433
233,48.61299121432302
234,47.47444105593929
235,20.000908550187496
236,25.550610241194494
237,21.732194819038977
238,23.298359441276517
239,43.31483203756352
240,36.434785976364296
241,39.441235449168765
242,48.94133401621983
243,49.27727412366812
244,48.6086006558748
245,49.041141907855
246,28.977407835308142
247,21.627177535704924
248,21.674374482573466
249,20.748991411377546
250,20.31530580253959
251,31.17304744792332
252,42.22859143347452
253,33.53880355008213
254,37.02893683924007
255,46.74004027177872
256,47.134669928496535
257,45.97422689734025
258,43.41780301054231
259,40.40091354334231
260,39.9545101666613
261,35.2932809749671
262,38.41660872018313
263,42.48993048230745
264,32.729787912
265,41.65346342122597
266,48.068823874641396
267,44.993704648271404
268,18.762104881451254
269,21.225943951436843
270,18.963423625024515
271,17.73471211639502
272,20.000638552528113
273,16.181020875040566
274,45.92028046008233
275,47.89020143274609
276,48.412378849111356
277,47.851356227215035
278,27.901957355494922
279,15.7771915917434
280,18.225571172272588
281,24.47995206378686
282,20.447069535751556
283,19.97785103775428
284,15.37760904703014
285,13.868174078198283
286,46.84914935505766
287,47.07904807914226
288,11.065569500710364
289,15.45074536113992
290,16.202374724236783
291,12.048986285952013
292,12.252473238258295
293,26.027808660629717
294,45.63696398827504
295,48.91838616694319
296,47.60968336396211
297,34.118003065045926
298,21.9429025644363
299,29.4246153064075
300,24.242587055739932
301,22.30934597132195
302,24.76020713275135
303,43.543072859218334
304,42.536133815415106
305,49.61002713270423
306,48.97798168736747
307,49.410522939347665
308,43.502295412685996
309,30.15653467216482
310,20.17545785045041
311,10.984800076273142
312,41.764393547314846
313,34.23124284646813
314,37.05861085754966
315,48.790375742360766
316,47.270888667406105
317,39.221859998559836
318,33.910413450191086
319,34.52976359549915
320,44.70382338928826
321,47.07498667153904
322,47.016513019894404
323,46.173430648635346
324,44.75372474846328
325,43.478492145972716
326,43.681769558193864
327,42.47572375953935
328,42.88759316692616
329,40.75939877447464
330,39.87935666527933
331,43.8284689085288
332,43.973440948964665
333,39.04665412037096
334,35.75881657180541
335,44.803544936425276
336,47.577007489170526
337,47.090382284210435
338,17.11877399766544
339,21.84532081629491
340,22.44930784079518
341,24.93094362426248
342,45.07542669200885
343,44.80733798231222
344,48.46124580465931
345,48.234063855885225
346,47.56798555473779
347,18.08093354769576
348,39.797024138876814
349,48.66931870446264
350,48.44213675568855
351,47.72821142540789
352,30.463270769127547
353,16.38888804675812
354,24.92983505627431
355,18.562088189882264
356,17.219285582890556
357,22.929737919391723
358,36.91095222045436
359,44.53065752855865
360,44.22747535659408
361,48.847133898740765
362,16.374443197649512
363,24.13591693838956
364,18.210731203799842
365,16.441553063899402
366,12.322428677678662
367,21.81883031565976
368,43.08576424491206
369,48.89746532743337
370,48.373508245492545
371,48.027147323785925
372,47.55014946754401
373,19.03872669034775
374,18.946888953637178
375,10.536571230468438
376,21.40076559462736
377,30.849305150601047
378,36.006327074286226
379,48.80411849218495
380,28.6679140190466
381,19.421794507005966
382,17.22721292755703
383,28.91211327487634
384,47.35597369057886
385,47.61746416436393
386,47.36141491773481
387,44.05079722839725
388,41.27922341567753
389,40.70383659722254
390,39.32566452316953
391,36.688676527721455
392,48.18661488347577
393,48.11233644437727
394,47.12316532478669
395,17.432527521390256
396,19.194887804266155
397,25.1306061354585
398,24.831214846053168
399,17.573239088959944
400,12.752227857300484
401,35.64706393384083
402,39.46064202804391
403,48.18142648109735
404,47.038523978829026
405,45.08212790773818
406,30.499522071253004
407,19.10450177526916
408,21.05925843312161
409,18.3636569871763
410,17.854183543390896
411,10.395974076486295
412,44.0431291822141
413,39.353466830716336
414,44.22626278199006
415,48.35734255208186
416,47.61199878043175
417,47.50041335582322
418,47.010237662801714
419,30.08360075308031
420,17.779832208198492
421,11.048794193342161
422,44.25409269673224
423,39.713775093091506
424,48.37177595969387
425,48.62664269104362
426,45.59485791928909
427,34.00562577963858
428,29.075135719735652
429,41.955438613506075
430,42.82075126121423
431,48.41612707431121
432,47.60520373602952
433,44.74888943231398
434,22.4261466784803
435,32.44457677053846
436,27.991830200275256
437,22.254936780854905
438,48.4654216009858
439,48.47987850207264
440,48.912419754052834
441,37.854338572843524
442,31.922555141992248
443,30.0260420027206
444,27.25422239036666
445,34.88192891728801
446,34.54530620345925
447,35.921633506710535
448,47.466256280174605
449,46.57233855785496
450,45.747857297332715
451,43.1511823692498
452,43.13866571957804
453,42.904815511112645
454,42.99849232150383
455,41.97442070457969
456,41.200582709717686
457,44.6908322430712
458,48.13875272529547
459,48.12413414199097
460,34.75391311680902
461,29.48295661191372
462,31.176957198467687
463,26.301644202975993
464,27.97790857788379
465,40.06737808333574
466,47.507305129947504
467,48.13150463835292
468,47.14391212246585
469,46.30825102823513
470,24.566052627477095
471,28.505796096973373
472,29.259797261214494
473,25.228844491857387
474,19.097925280723516
475,27.556908783443802
476,47.43902791359745
477,46.1537835627758
478,37.167505862361594
479,29.505498268407393
480,27.89852207667718
481,25.34242910369097
482,27.80350028551812
483,48.455304763450904
484,47.67712081901969
485,47.355606604280055
486,33.54769788772407
487,35.69802642834825
488,28.076138009216
489,17.129142541315066
490,15.483747567939478
491,37.931189788117315
492,44.052090390538
493,48.51726156242005
494,48.48524039782518
495,47.780239320807176
496,25.49501954341058
497,29.643120317625517
498,41.70749377048755
499,48.77094727771062
500,48.78540417879746
501,49.217945430777654
502,48.517482702325346
503,48.27378433612563
504,35.034163810088565
505,34.29938216770997
506,29.59985239349597
507,27.548098792938493
508,26.883881192302315
509,44.53549495497162
510,46.73389253263393
511,47.079564596851334
512,46.77834692618982
513,45.95011136703543
514,44.512966344980356
515,41.89557419173912
516,41.40468097463926
517,43.07663910460674
518,47.52561426438427
519,47.33069955164736
520,20.902095736836635
521,26.86230355254813
522,20.87265464013737
523,21.24159783749999
524,15.59721499724811
525,46.136338547239426
526,48.37853394000442
527,48.765184558159234
528,47.56408545022798
529,29.872899964656245
530,20.176005091989477
531,23.915492674122856
532,19.9591688346361
533,17.089954819781706
534,14.134099674710516
535,47.114865757604385
536,28.538361791555467
537,18.76091601310773
538,18.770950937742324
539,18.495313957736432
540,14.69389919539719
541,14.31869598713309
542,44.96549977909723
543,42.89260433455534
544,47.78578397562601
545,44.71162543388079
546,16.497401663178103
547,21.147301500820937
548,21.32321749949063
549,20.84887619671044
550,16.480840356944526
551,39.65905745734734
552,42.61155617680229
553,48.54180731898091
554,48.234371296821585
555,44.415796715761374
556,28.311725374400254
557,18.590671459514212
558,23.084481074499333
559,23.79443010688443
560,18.531112242713398
561,18.71329184208006
562,18.731361057527412
563,17.33498862807033
564,13.771648126796824
565,12.333818698601394
566,43.660387988267814
567,36.37738507143849
568,38.896651186584855
569,48.987371076991295
570,48.213007251870174
571,32.69972067586518
572,43.30142791359379
573,47.159581852104715
574,47.28940003832295
575,47.49248039923467
576,47.088334683372636
577,43.95476058384537
578,41.76305963206565
579,44.62708114433049
580,44.77205318476636
581,37.68008903382711
582,48.23721485449221
583,48.202312773342456
584,17.976923536191613
585,19.684748595599714
586,26.085944796975753
587,26.936640473981083
588,22.294967046294566
589,20.22256982793357
590,21.041592930774826
591,19.75696398178166
592,46.370342583590585
593,48.20968926851889
594,48.45580862417177
595,46.642554978641854
596,44.80661216042314
597,28.728630277494585
598,24.499671156716722
599,18.787361661733016
600,13.467047444507534
601,47.46730653260955
602,47.35572110800102
603,44.69162005717978
604,14.866411524796854
605,19.406306491082375
606,37.436464223036424
607,40.85564388459541
608,48.203314216096686
609,48.41005721380082
610,47.36063115449744
611,47.24904572988891
612,44.283468631345386
613,17.334303125039423
614,23.898917995980778
615,18.389989575524048
616,17.71569900502159
617,18.32896346911199
618,12.183808750297777
619,21.879418490024104
620,41.44662192780739
621,48.77912827547265
622,48.46780824065486
623,47.688906066968045
624,44.738721036482566
625,27.246271996500866
626,17.818608719940546
627,17.029090157502914
628,17.451116900758898
629,11.180995691631816
630,21.97350375953239
631,49.17049267216462
632,47.889517962376615
633,47.11773541380965
634,41.417295614378816
635,27.14733037851645
636,21.697453391214594
637,47.20616076013564
638,47.40924112104736
639,46.95520182482579
640,41.43845445524053
641,41.70673471060662
642,40.77505786782611
643,39.73244429497019
644,36.913330348544534
645,38.86228938239627
646,36.64472809868983
647,48.0039948959775
648,47.929716456879
649,47.227010513346706
650,44.529830269759174
651,17.34995869684357
652,18.305779241826187
653,11.28131459188829
654,20.29675320648637
655,48.093610492685805
656,48.398245569141636
657,47.95115941551039
658,47.28508111436295
659,46.58499192361172
660,44.447573057670716
661,17.47008247067064
662,23.503133275256523
663,18.047136283894567
664,18.74173412270753
665,18.506014276293968
666,17.866831365234933
667,10.753620078271926
668,44.95753694239758
669,40.34185810384962
670,45.14067054217354
671,47.41315015621424
672,44.447573057670716
673,23.083407829929197
674,17.948736003120967
675,34.581910567456546
676,48.58859504773816
677,48.22059771708666
678,46.72749437307502
679,14.585507458419102
680,23.349717155340258
681,19.254062062947533
682,19.378398437525043
683,17.56772221492968
684,44.32627107873731
685,48.31150597453505
686,47.99008805006823
687,47.50113542505593
688,44.266246145328786
689,27.6244652425038
690,17.367611708796733
691,23.59643713229092
692,17.06461280984149
693,16.92507506379239
694,48.994920142560005
695,48.518401894404725
696,40.99893089153837
697,28.474395002278488
698,26.60146419879734
699,21.979112873750783
700,19.749314453686658
701,19.925927481829753
702,41.804386562907496
703,45.601457100087416
704,47.430344778973385
705,47.529686130477955
706,47.17938584366354
707,46.2854681213439
708,42.01660837746404
709,41.1526067691894
710,41.04235574390703
711,41.22549102801199
712,41.583599271533
713,40.71751052562631
714,37.35276344031897
715,44.079372120325935
716,36.84791796944574
717,44.69576954598135
718,47.381751939269066
719,27.2120175924372
720,14.499754304717596
721,10.544927600878124
722,8.557231140797848
723,44.68977388388318
724,44.83214597021461
725,47.46418263850081
726,46.766848961215686
727,26.55510514659542
728,16.750623962608323
729,16.037242513616075
730,10.913882667276381
731,44.57398213074919
732,47.635103926226684
733,48.316734478549265
734,44.4077176994666
735,11.746214904042073
736,14.133621143273162
737,14.084598399996317
738,14.341339411988915
739,6.985945096312777
740,32.55944712112173
741,42.856276067510066
742,48.520199604756094
743,48.824834681211925
744,48.46168150571904
745,26.925669689338015
746,16.482010083807662
747,22.073357542136314
748,21.35333975678192
749,16.68387357931901
750,17.17456677091945
751,15.682116514290161
752,41.69505455920748
753,48.817455984080624
754,48.481352531832485
755,47.54741640018481
756,46.863260559679276
757,16.403826412924566
758,16.881163644046186
759,16.051316404407487
760,15.342835240147373
761,11.44931470714125
762,22.659227754002142
763,44.137322384178695
764,36.41379684616057
765,38.60440551540481
766,49.400626264265725
767,48.924108016110445
768,41.24086119320422
769,22.393964565266444
770,21.097141036761528
771,19.87696609741315
772,32.19807281745703
773,46.821153038319835
774,47.19233059962249
775,46.74956564267855
776,46.39926535586413
777,45.571029796709745
778,41.180979081406406
779,38.118310309052994
780,48.280904175999666
781,48.311276639661955
782,47.4351391747126
783,14.401147733320723
784,16.19445382369483
785,16.873330241834744
786,13.475163058348802
787,15.171382919081239
788,8.975778320780732
789,21.05613767331671
790,48.43774956204431
791,48.82440018019913
792,47.693853649183794
793,48.21603106554906
794,22.610108801941188
795,21.081090803271408
796,16.45415281898813
797,8.656300381222076
798,20.065553289630447
799,46.81068212172336
800,25.881808759142555
801,12.890846300599842
802,16.242906896014038
803,13.424043589525951
804,14.167623162836605
805,10.32861393584191
806,34.09960516212314
807,43.62841324445159
808,48.2431543758765
809,47.91816823529694
810,47.571386363420686
811,46.87405268613556
812,26.839036080304197
813,13.415619707391105
814,19.76459376987176
815,19.09234062911537
816,17.155207914858174
817,42.931848828891475
818,36.27503415461337
819,49.64922938880011
820,48.42101303199017
821,24.157526011624697
822,30.23408944184711
823,25.251826035749588
824,24.51757073903882
825,24.085115097076848
826,50.057127768928915
827,49.32259320212104
828,36.20158453252697
829,35.93723467804936
830,34.6634630125642
831,36.680879635302034
832,44.61487887092784
833,38.5462125701423
834,47.57551029778954
835,47.01031032140208
836,45.11408072716729
837,42.992933500091354
838,40.62744889511342
839,38.07952161166739
840,48.095928644683944
841,48.142070213557176
842,47.48108769115775
843,36.65813753519823
844,27.262623778969093
845,21.450556177522145
846,29.265987668032356
847,41.91013914550323
848,48.32967500816491
849,48.62352697845191
850,48.21737336837352
851,21.072645480953202
852,28.798187429171342
853,24.986924879610307
854,23.35865112021665
855,24.212164737165107
856,19.842877371571372
857,42.479789156919665
858,46.36970104427569
859,48.27615831293246
860,47.5622329826518
861,47.027699829804526
862,18.77569835240282
863,26.203337490007186
864,22.784201119590975
865,20.953062908528413
866,27.13482947997308
867,46.53200380925133
868,42.59291015055198
869,48.78928804454058
870,47.18240856596837
871,27.049561631393
872,26.88052933815342
873,21.692817177126685
874,46.20237664103054
875,46.44133418646745
876,48.76777247590459
877,48.4564524410868
878,46.99063891342834
879,18.99932674944784
880,12.417527271384422
881,11.460376364517998
882,22.44525262632882
883,44.97978119395262
884,37.817090341442714
885,48.71256596894643
886,49.2487935315451
887,48.73401467817114
888,48.249600401724535
889,47.74298951705765
890,41.88478960951902
891,27.244074034384518
892,21.437719546372726
893,20.85496872533893
894,37.30504090928593
895,47.473298782514725
896,44.885483132477745
897,42.58042069968964
898,42.367661003077686
899,41.682227814256024
900,46.161279208563585
901,47.875174152196024
902,47.18953735395028
903,27.293863259948672
904,16.19783263081018
905,18.88318143120966
906,23.02315056502639
907,19.202463701955303
908,17.366671241419116
909,12.842518447601362
910,36.08294743991685
911,44.53707295806237
912,47.36357871379124
913,47.29984031831594
914,46.5997511275647
915,23.414741187628632
916,22.699573646247497
917,17.280236175307376
918,18.50068090973096
919,13.134789345029358
920,47.539494784775755
921,48.14183469044789
922,47.42790936016723
923,14.59398559551982
924,22.77399049967443
925,22.575666441895258
926,17.23333985247523
927,18.453784586898813
928,12.722433249887672
929,10.657398304845229
930,21.5323184293722
931,35.8917336105632
932,45.063888004114546
933,47.78216663860098
934,14.744690863377986
935,17.526692379266265
936,18.711509691942688
937,16.89186837547662
938,12.694033199048107
939,21.66728807709134
940,44.078663049044295
941,48.560483938776514
942,48.553798980414555
943,47.77489680672774
944,47.087985452756094
945,28.330611069112045
946,14.577623729327314
947,23.505765608830696
948,22.17469790718432
949,17.013374543805586
950,40.33756991565449
951,48.510624580968106
952,49.14474422231847
953,46.671111289729296
954,41.22743272800513
955,26.80828131310284
956,26.562096619165565
957,20.234378319606222
958,41.74801786769199
959,35.99354370803573
960,45.28720321009163
961,46.94799368858667
962,47.1809856935649
963,45.93676768443084
964,46.284319785631986
965,45.264565557927085
966,43.75069405021128
967,43.09086557198432
968,43.43557451910661
969,43.825655910356474
970,39.04959685207998
971,37.803279561632394
972,46.982408607509264
973,15.730225964747305
974,19.359684713731614
975,28.727793955684557
976,21.04277734926144
977,19.328621551581005
978,20.1317167585438
979,15.037713055796823
980,12.121840181925291
981,23.60455157175304
982,45.575541548825704
983,48.03262278814473
984,48.33725786460056
985,47.22893756498049
986,26.96232443080776
987,18.14452340089431
988,17.437743601497484
989,11.0359069495236
990,36.38947328168482
991,45.04145811329896
992,48.85835952050926
993,47.73448696971405
994,47.70219219175597
995,47.10652511645407
996,27.52079621527046
997,14.696950054004695
998,17.554077553250057
999,21.928059538423465
1000,17.25452470710505
1001,16.338853449406123
1002,16.668382624836216
1003,11.293637389140114
1004,21.59546736878113
1005,44.98708058304919
1006,48.64128424923474
1007,47.150936418689206
1008,44.808212605133185
1009,28.663455764639995
1010,18.252044835149306
1011,18.527831907628144
1012,12.913669462830127
1013,11.368868601424689
1014,44.399289188102735
1015,48.76566070551326
1016,47.95529015603414
1017,28.40684487242559
1018,17.740036305726555
1019,23.81659973594897
1020,16.98398491099014
1021,17.85852867182563
1022,11.115578581005066
1023,38.52449420661377
1024,44.10645722714351
1025,36.52124318173818
1026,48.76864692362423
1027,28.748241927666378
1028,21.809694396832406
1029,20.904179369797998
1030,20.872764526982138
1031,20.613978581657882
1032,20.119046532405484
1033,42.31293857229518
1034,39.63822547946484
1035,45.703796757867856
1036,47.532684436753826
1037,47.735764797665546
1038,43.16193278488686
1039,40.99931026914077
1040,40.91399750496025
1041,39.79264086319201
1042,38.162847186581836
1043,34.77642834738042
1044,43.57668843729094
1045,38.495917472800016
1046,36.44108101657446
1047,47.75713758050627
1048,47.02066793042189
1049,47.03432523490884
1050,25.99979393084997
1051,19.710960638828443
1052,17.308520877305508
1053,8.786500381149231
1054,45.21654127181377
1055,48.78985570089236
1056,48.34761370241973
1057,46.82916776602631
1058,44.61451299432158
1059,13.92338259911545
1060,24.106126014158008
1061,17.66878176575516
1062,9.265931570393581
1063,35.58149193911384
1064,44.34024417778031
1065,40.05205178286858
1066,48.82892655886767
1067,47.70505400807246
1068,48.38668456039504
1069,47.51772527215352
1070,46.8203915948684
1071,44.495113467868684
1072,13.64247143070086
1073,16.134980444604206
1074,14.481102953722317
1075,21.382378267721524
1076,35.68780989699123
1077,48.58691425094499
1078,44.43581997589364
1079,14.029595751231787
1080,16.427457108237792
1081,17.24327542270227
1082,15.738919564323039
1083,11.661586983802191
1084,43.88301177886404
1085,37.59157263617098
1086,43.87198756678072
1087,47.56631464949073
1088,17.859527012122637
1089,11.918263825005797
1090,36.616980322359346
1091,40.04822264564885
1092,48.62923063960199
1093,47.989782405194525
1094,46.72956398119027
1095,40.5710422531214
1096,26.18191933612676
1097,23.33586920751603
1098,15.668017623292481
1099,17.176615868886362
1100,17.118382944163166
1101,30.444268007997874
1102,41.561360899484356
1103,37.62502306852103
1104,33.84591184903235
1105,33.788057575332374
1106,46.74336283038294
1107,46.67643168663243
1108,43.41928086183629
1109,39.60643992056275
1110,41.2045981593771
1111,39.36457482412274
1112,35.69342148125569
1113,43.17981800157904
1114,43.42295732231721
1115,48.34629506951267
1116,47.696544414849484
1117,47.24686987330538
1118,25.45727230051733
1119,25.372049444966223
1120,38.7222176060159
1121,42.29716520428179
1122,45.1079905604368
1123,48.583208767952875
1124,47.372482794580215
1125,26.974228158843708
1126,26.169005643502818
1127,25.68661908620648
1128,29.218463847066566
1129,39.79411001041137
1130,44.586810754514076
1131,47.42919251246935
1132,47.01710378238985
1133,44.892814932676416
1134,32.4975111182968
1135,20.41738481845197
1136,21.60338455807563
1137,21.274056297786444
1138,21.023552289359152
1139,14.440641797975546
1140,45.62242411662841
1141,41.537622590534845
1142,47.41527301755467
1143,48.77969645665487
1144,47.537717440322446
1145,29.07364442852721
1146,20.220624359467724
1147,20.43916128080457
1148,46.74539161339908
1149,44.33691002647272
1150,16.606970211305065
1151,24.083141114711253
1152,23.785969657345774
1153,18.35314134750711
1154,18.53532094687377
1155,13.333811204853346
1156,12.051805607267227
1157,22.868968997560874
1158,39.138741754162666
1159,37.0496012484796
1160,47.181402680367846
1161,46.513340705043404
1162,48.370692061904755
1163,47.297973966934975
1164,27.90895776714686
1165,18.579679636916108
1166,20.556673086441997
1167,19.94711259808178
1168,44.70293215903673
1169,46.87254074907724
1170,45.80676134310497
1171,41.64162382834418
1172,37.08283634778019
1173,38.54893331573207
1174,44.35271625198236
1175,46.96100262266056
1176,46.308821379796505
1177,28.04869478319782
1178,16.13721357835449
1179,18.59181417006313
1180,18.553982766694237
1181,18.407307779953282
1182,12.39228785419671
1183,45.44301024735094
1184,44.39661125186128
1185,47.40946444135174
1186,46.69628055661011
1187,45.99619136585888
1188,25.9648910710497
1189,18.003633674221682
1190,17.034251038045483
1191,18.254695772469066
1192,36.480751984128865
1193,44.275666802838614
1194,47.61968176331996
1195,46.85865084944511
1196,46.15856165869388
1197,43.975268891067245
1198,25.940877450428367
1199,41.99041409994341
1200,48.37603005707885
1201,47.93323823404817
1202,43.87514110635209
1203,16.601316412297134
1204,21.34990199314892
1205,17.256731815828484
1206,17.42986628545181
1207,10.719523748911772
1208,20.16181962017116
1209,35.40026673601102
1210,46.67278709055113
1211,44.49170855420296
1212,17.61582376963259
1213,18.125617207464956
1214,17.88209723281686
1215,16.642550214725482
1216,47.367679522750755
1217,48.39976789189724
1218,47.27715621656793
1219,41.01237109760158
1220,24.730940538125402
1221,19.877176425722862
1222,18.494701245179158
1223,20.149449508743142
1224,18.84532422045277
1225,17.796575488286816
1226,17.54358722569888
1227,40.831273767427255
1228,34.4880595957014
1229,36.688644542407424
1230,46.886590860093655
1231,46.94054824966593
1232,41.4534413420701
1233,39.350065448173815
1234,38.945799320142974
1235,47.28594536167077
1236,16.032594540622704
1237,20.423559068126057
1238,18.245068799872612
1239,14.090202689035092
1240,23.83744245557196
1241,44.69246236036081
1242,40.52363527195795
1243,43.22472247351442
1244,48.23454098122792
1245,46.99947645047587
1246,17.877924434848627
1247,26.54269627467686
1248,23.351460379550502
1249,13.405695718404917
1250,44.31675226330134
1251,48.494708565045656
1252,47.36599185909183
1253,47.21179700516038
1254,24.08725528739466
1255,16.843890978909197
1256,18.187644322656734
1257,39.57910670087085
1258,47.399117724370775
1259,47.19222097161314
1260,46.59655389631124
1261,43.752178936581416
1262,27.454825378282056
1263,22.786651797564616
1264,17.543863083690685
1265,18.060069851422437
1266,17.157319117140172
1267,17.810367872057835
1268,21.15788406730561
1269,48.260748474647585
1270,48.38217870507311
1271,48.41476651547264
1272,44.84375682459594
1273,14.72483881201198
1274,17.37484574789798
1275,17.7098998152887
1276,18.09544552447176
1277,12.057863595602553
1278,21.893220756636712
1279,37.74501789686832
1280,43.59255898436593
1281,37.23486065329337
1282,47.57838524087374
1283,47.824233405940184
1284,46.9441570331215
1285,25.616626028640578
1286,26.36166460561366
1287,21.56659035902529
1288,19.356147474537092
1289,19.01349577416331
1290,36.37488826705054
1291,47.193250262850825
1292,47.15071644699083
1293,44.45729388340351
1294,41.067328397570435
1295,41.05962643383148
1296,39.271603830223846
1297,36.410898279774464
1298,43.75397980374614
1299,47.61547070204562
1300,46.44201774354842
1301,44.317424984868396
1302,23.036146772340356
1303,13.335574757939211
1304,23.570889429962964
1305,47.856074568114174
1306,47.29711800277134
1307,51.15110786129009
1308,50.45377418400497
1309,29.489079015901872
1310,18.8026641929579
1311,24.2380637099824
1312,20.482365004702856
1313,19.84736311219334
1314,12.826584942545674
1315,24.208146976947255
1316,38.00524063501877
1317,41.351327213156644
1318,44.26576973740163
1319,47.77835650426299
1320,47.32559680885687
1321,44.43156871798642
1322,17.2471784315307
1323,17.14052268550371
1324,18.16094654388582
1325,24.97757318705391
1326,48.46324196638433
1327,22.015251199204904
1328,18.810815683196093
1329,18.261899017153016
1330,19.236409039533257
1331,12.832328118172875
1332,22.473602222996018
1333,37.856687899719766
1334,37.210444781817515
1335,48.26700995657447
1336,47.06478636239724
1337,44.992444119904384
1338,17.109035088645278
1339,17.59043398312385
1340,17.487676615106565
1341,16.151799323311117
1342,48.95037689138656
1343,47.79543514240275
1344,41.40684922834806
1345,27.801824748532667
1346,25.56340235327464
1347,19.26605940358303
1348,18.780596300543397
1349,42.25960820389339
1350,38.76645992361081
1351,40.246790323089336
1352,40.14295461959554
1353,38.82623563382947
1354,40.36284434859127
1355,35.41287166774215
1356,43.50280190304317
1357,39.09482245155093
1358,47.352766993850175
1359,27.111722171608076
1360,25.82790549896021
1361,24.03515397596638
1362,19.403375451354478
